Horus,Talaria Boots,Silverbranch Bow,Bulwark of Hope,Mantle of Discord,Witchblade,Void Shield
Pele,Reinforced Greaves,Hydra's Lament,Shogun's Kusari,Contagion,Relic Dagger,Oni Hunter's Garb
Hera,Travelers Shoes,Bancroft's Talon,Emperor's Armor,Winged Blade,Breastplate of Valor,Telkhines Ring
Baron Samedi,Travelers Shoes,Rod of Asclepius,Book of the Dead,Mail of Renewal,Spectral Armor,Stone of Gaia
Camazotz,Warrior Tabi,Qin's Sais,Hide of the Urchin,Shield of Regrowth,Stone of Gaia,Gladiator's Shield
Mercury,Reinforced Greaves,Runeforged Hammer,Ichaival,Winged Blade,Spirit Robe,Mystical Mail
Apollo,Reinforced Greaves,Titan's Bane,Wind Demon,Bulwark of Hope,Contagion,Magi's Cloak
Fenrir,Ninja Tabi,Gauntlet of Thebes,Deathbringer,Titan's Bane,Runic Shield,Mantle of Discord
Mercury,Reinforced Greaves,Pridwen,Mystical Mail,Atalanta's Bow,Sovereignty,Void Shield
Da Ji,Ninja Tabi,Brawler's Beat Stick,Arondight,Toxic Blade,Shifter's Shield,Hastened Katana
Sobek,Shoes of the Magi,Winged Blade,Mantle of Discord,Obsidian Shard,Rod of Asclepius,Oni Hunter's Garb
Hun Batz,Talaria Boots,Golden Blade,Golden Blade,Hide of the Nemean Lion,Rage,Gladiator's Shield
Ratatoskr,Acorn of Yggdrasil,Transcendence,Deathbringer,Runic Shield,Atalanta's Bow,Gauntlet of Thebes
Skadi,Ninja Tabi,Talisman of Energy,Oni Hunter's Garb,Atalanta's Bow,Heartward Amulet,Pridwen
Hel,Shoes of the Magi,Stone of Fal,Sovereignty,Gauntlet of Thebes,Shield of Regrowth,Stone of Gaia
Hou Yi,Ninja Tabi,Malice,Mystical Mail,Transcendence,Transcendence,Shogun's Kusari
Baron Samedi,Travelers Shoes,Toxic Blade,Lotus Crown,Midgardian Mail,Telkhines Ring,Dynasty Plate Helm
Ymir,Shoes of the Magi,Ethereal Staff,Stone of Binding,Shield of Regrowth,Bulwark of Hope,Rod of Asclepius
Artio,Reinforced Shoes,Pythagorem's Piece,Staff Of Myrddin,Bancroft's Talon,Obsidian Shard,Talisman of Energy
Cernunnos,Warrior Tabi,Genji's Guard,Shield of Regrowth,Poisoned Star,Oni Hunter's Garb,Hide of the Nemean Lion
Sun Wukong,Warrior Tabi,Asi,Gauntlet of Thebes,Blackthorn Hammer,Gauntlet of Thebes,Spirit Robe
Da Ji,Ninja Tabi,Talisman of Energy,Rage,The Crusher,Rage,Shield of Regrowth
Apollo,Warrior Tabi,Pridwen,Silverbranch Bow,Deathbringer,Brawler's Beat Stick,Oni Hunter's Garb
Nike,Talaria Boots,The Crusher,Genji's Guard,Hide of the Urchin,Bulwark of Hope,Bulwark of Hope
Ganesha,Shoes of Focus,Lotus Crown,Hide of the Nemean Lion,Witchblade,Contagion,Oni Hunter's Garb
Skadi,Reinforced Greaves,Malice,Sovereignty,Lono's Mask,Gladiator's Shield,Oni Hunter's Garb
Bakasura,Talaria Boots,Spirit Robe,The Executioner,Pestilence,Shield of Regrowth,Deathbringer
Aphrodite,Reinforced Shoes,Doom Orb,Telkhines Ring,Polynomicon,Void Stone,Spectral Armor
Hou Yi,Ninja Tabi,Hide of the Nemean Lion,Talisman of Energy,Sovereignty,Spectral Armor,Witchblade
Thor,Warrior Tabi,The Crusher,Rage,Arondight,Shield of Regrowth,Relic Dagger
Ganesha,Travelers Shoes,Rod of Asclepius,Emperor's Armor,Spear of Desolation,Rod of Asclepius,Sovereignty
Chang'e,Shoes of Focus,Relic Dagger,Mystical Mail,Ethereal Staff,Hide of the Nemean Lion,Soul Gem
Olorun,Shoes of Focus,Winged Blade,Bumba's Mask,Void Stone,Typhon's Fang,Ethereal Staff
Hachiman,Talaria Boots,Silverbranch Bow,Runic Shield,Shield of Regrowth,Oni Hunter's Garb,Shifter's Shield
Apollo,Talaria Boots,Void Shield,Hydra's Lament,The Crusher,Void Shield,Titan's Bane
Kuzenbo,Shoes of the Magi,Polynomicon,Celestial Legion Helm,Book of Thoth,Book of the Dead,Shaman's Ring
Geb,Shoes of Focus,Heartward Amulet,Breastplate of Valor,Midgardian Mail,Bulwark of Hope,Talisman of Energy
Artio,Travelers Shoes,Hide of the Nemean Lion,Spear of the Magus,Hide of the Nemean Lion,Toxic Blade,Winged Blade
Thoth,Shoes of Focus,Mystical Mail,Spear of Desolation,Pythagorem's Piece,Stone of Gaia,Bumba's Mask
Osiris,Talaria Boots,Winged Blade,Jotunn's Wrath,Poisoned Star,Shield of Regrowth,Toxic Blade
Cupid,Ninja Tabi,Talisman of Energy,Hydra's Lament,Spirit Robe,Mail of Renewal,Magi's Cloak
Erlang Shen,Talaria Boots,Runic Shield,Witchblade,Pridwen,Stone of Gaia,Wind Demon
Athena,Shoes of Focus,Jade Emperor's Crown,Celestial Legion Helm,Bancroft's Talon,Stone of Fal,Rangda's Mask
Hun Batz,Warrior Tabi,The Crusher,Talisman of Energy,Witchblade,Pridwen,Masamune
Odin,Talaria Boots,Brawler's Beat Stick,Qin's Sais,Rangda's Mask,Gladiator's Shield,Asi
Tyr,Ninja Tabi,Golden Blade,Poisoned Star,Witchblade,Asi,Runic Shield
Merlin,Travelers Shoes,Lono's Mask,Heartward Amulet,Hastened Ring,Hide of the Nemean Lion,Pridwen
Discordia,Shoes of Focus,Spirit Robe,Bancroft's Talon,Lotus Crown,Relic Dagger,Oni Hunter's Garb
Odin,Talaria Boots,Shogun's Kusari,Transcendence,Winged Blade,Pestilence,Arondight
Cu Chulainn,Ninja Tabi,Winged Blade,Runic Shield,Pestilence,The Executioner,Stone Cutting Sword
Apollo,Reinforced Greaves,Frostbound Hammer,Talisman of Energy,Runeforged Hammer,Heartward Amulet,Hydra's Lament
Chang'e,Reinforced Shoes,Heartward Amulet,Shogun's Kusari,Spear of the Magus,Spear of Desolation,Jade Emperor's Crown
Janus,Travelers Shoes,Mail of Renewal,Contagion,Spear of the Magus,Spear of the Magus,Obsidian Shard
Apollo,Talaria Boots,Devourer's Gauntlet,Deathbringer,Talisman of Energy,Witchblade,Berserker's Shield
Sobek,Travelers Shoes,Stone of Binding,Warlock's Staff,Doom Orb,Lotus Crown,Polynomicon
Cupid,Warrior Tabi,Brawler's Beat Stick,Mail of Renewal,Hide of the Nemean Lion,Deathbringer,Emperor's Armor
Ratatoskr,Acorn of Yggdrasil,Heartward Amulet,Berserker's Shield,Sovereignty,Golden Blade,Toxic Blade
Jormungandr,Shoes of Focus,Spirit Robe,Stone of Binding,Talisman of Energy,Telkhines Ring,Staff Of Myrddin
Anhur,Reinforced Greaves,Fail-not,Mantle of Discord,Oni Hunter's Garb,Transcendence,Spirit Robe
Cabrakan,Reinforced Shoes,Pridwen,Heartward Amulet,Hide of the Nemean Lion,Typhon's Fang,Genji's Guard
Medusa,Reinforced Greaves,Gladiator's Shield,Mantle of Discord,Blackthorn Hammer,Devourer's Gauntlet,Talisman of Energy
Tyr,Talaria Boots,Pridwen,Qin's Sais,Jotunn's Wrath,Rangda's Mask,Hydra's Lament
Achilles,Ninja Tabi,Blackthorn Hammer,Pestilence,Bumba's Mask,Rage,Spectral Armor
Olorun,Shoes of Focus,Hide of the Nemean Lion,Breastplate of Valor,Bumba's Mask,Spear of the Magus,Shogun's Kusari
Kali,Warrior Tabi,Genji's Guard,Magi's Cloak,Ichaival,Pestilence,Void Shield
Osiris,Ninja Tabi,Winged Blade,Mail of Renewal,Magi's Cloak,Runic Shield,Arondight
Poseidon,Reinforced Shoes,Gem of Isolation,Toxic Blade,Hide of the Nemean Lion,Rod of Asclepius,Book of Thoth
Geb,Shoes of the Magi,Stone of Gaia,Soul Gem,Midgardian Mail,Rod of Asclepius,Spear of Desolation
Camazotz,Warrior Tabi,Magi's Cloak,Spectral Armor,Shifter's Shield,Ichaival,Wind Demon
Kumbhakarna,Reinforced Shoes,Jade Emperor's Crown,Soul Gem,Toxic Blade,Dynasty Plate Helm,Demonic Grip
Hercules,Ninja Tabi,Masamune,Rage,Berserker's Shield,Silverbranch Bow,Arondight
Anubis,Shoes of the Magi,Mail of Renewal,Bumba's Mask,Book of the Dead,Bulwark of Hope,Book of the Dead
Discordia,Shoes of Focus,Stone of Binding,Midgardian Mail,Contagion,Soul Gem,Spirit Robe
Vamana,Ninja Tabi,Gauntlet of Thebes,Magi's Cloak,Mystical Mail,Gladiator's Shield,Hide of the Nemean Lion
Artio,Shoes of Focus,Rangda's Mask,Stone of Gaia,Mystical Mail,Stone of Gaia,Gem of Isolation
Ah Puch,Shoes of the Magi,Bulwark of Hope,Celestial Legion Helm,Spectral Armor,Lono's Mask,Pridwen
Thoth,Shoes of Focus,Heartward Amulet,Doom Orb,Stone of Fal,Bancroft's Talon,Mail of Renewal
Izanami,Reinforced Greaves,Talisman of Energy,Devourer's Gauntlet,Odysseus' Bow,Toxic Blade,Berserker's Shield
Anhur,Talaria Boots,Emperor's Armor,Pridwen,Breastplate of Valor,Fail-not,Qin's Sais
Mercury,Warrior Tabi,Emperor's Armor,Shogun's Kusari,Midgardian Mail,Heartward Amulet,Wind Demon
Arachne,Talaria Boots,Gladiator's Shield,Pridwen,Contagion,Midgardian Mail,Mystical Mail
Izanami,Warrior Tabi,Oni Hunter's Garb,Asi,The Crusher,The Executioner,Pridwen
Chronos,Reinforced Shoes,Contagion,Hide of the Nemean Lion,Book of Thoth,Celestial Legion Helm,Book of the Dead
Thoth,Reinforced Shoes,Shogun's Kusari,Talisman of Energy,Jade Emperor's Crown,Mantle of Discord,Stone of Fal
Ganesha,Reinforced Shoes,Hide of the Nemean Lion,Rangda's Mask,Mantle of Discord,Pestilence,Talisman of Energy
Anhur,Talaria Boots,Midgardian Mail,The Crusher,Void Shield,Winged Blade,Wind Demon
Awilix,Reinforced Greaves,Atalanta's Bow,Shogun's Kusari,Jotunn's Wrath,Stone Cutting Sword,Transcendence
Merlin,Travelers Shoes,Talisman of Energy,Spear of Desolation,Toxic Blade,Demonic Grip,Doom Orb
Artio,Shoes of Focus,Bumba's Mask,Ethereal Staff,Warlock's Staff,Breastplate of Valor,Bulwark of Hope
Loki,Reinforced Greaves,Pestilence,Berserker's Shield,Heartward Amulet,Pestilence,Mail of Renewal
Ares,Travelers Shoes,Rangda's Mask,Spirit Robe,Relic Dagger,Stone of Fal,Doom Orb
Xbalanque,Warrior Tabi,Hide of the Nemean Lion,Runic Shield,Talisman of Energy,Contagion,Wind Demon
Hachiman,Ninja Tabi,Shogun's Kusari,Oni Hunter's Garb,Blackthorn Hammer,Contagion,Witchblade
Terra,Travelers Shoes,Rangda's Mask,Stone of Binding,Stone of Gaia,Celestial Legion Helm,Genji's Guard
Thoth,Shoes of the Magi,Breastplate of Valor,Pridwen,Soul Reaver,Witchblade,Hastened Ring
Thoth,Shoes of the Magi,Void Stone,Magi's Cloak,Staff Of Myrddin,Doom Orb,Emperor's Armor
Achilles,Reinforced Greaves,Odysseus' Bow,Void Shield,Runeforged Hammer,Frostbound Hammer,Stone Cutting Sword
Bastet,Ninja Tabi,Winged Blade,Golden Blade,Hydra's Lament,Stone of Gaia,Asi
Thor,Warrior Tabi,Emperor's Armor,Relic Dagger,Silverbranch Bow,Qin's Sais,Pridwen
Ao Kuang,Reinforced Shoes,Genji's Guard,Staff Of Myrddin,Sovereignty,Talisman of Energy,Pridwen
Rama,Reinforced Greaves,Hide of the Nemean Lion,Emperor's Armor,Hide of the Urchin,Toxic Blade,Silverbranch Bow
Ymir,Shoes of Focus,Hide of the Urchin,Mail of Renewal,Heartward Amulet,Hide of the Nemean Lion,Soul Reaver
Baron Samedi,Shoes of Focus,Winged Blade,Stone of Binding,Polynomicon,Witchblade,Soul Reaver
Tyr,Ninja Tabi,Poisoned Star,Talisman of Energy,Void Shield,Jotunn's Wrath,Pridwen
Neith,Warrior Tabi,Shield of Regrowth,Wind Demon,Gauntlet of Thebes,The Crusher,Blackthorn Hammer
Hou Yi,Talaria Boots,Gladiator's Shield,Deathbringer,Silverbranch Bow,Fail-not,Bulwark of Hope
Kali,Warrior Tabi,Oni Hunter's Garb,Berserker's Shield,Lono's Mask,Magi's Cloak,Rage
Rama,Reinforced Greaves,Odysseus' Bow,Mail of Renewal,Atalanta's Bow,Fail-not,Mail of Renewal
Ravana,Talaria Boots,Talisman of Energy,Jotunn's Wrath,Hide of the Nemean Lion,Gladiator's Shield,Runic Shield
Baron Samedi,Shoes of the Magi,Doom Orb,Telkhines Ring,Void Stone,Lotus Crown,Lotus Crown
Neith,Talaria Boots,Blackthorn Hammer,Bumba's Mask,Oni Hunter's Garb,Ichaival,Shield of Regrowth
Jormungandr,Shoes of Focus,Rangda's Mask,Mystical Mail,Staff Of Myrddin,Bulwark of Hope,Mail of Renewal
Ratatoskr,Acorn of Yggdrasil,Winged Blade,Silverbranch Bow,Stone of Gaia,Berserker's Shield,Deathbringer
Tyr,Warrior Tabi,Breastplate of Valor,Pridwen,Midgardian Mail,Odysseus' Bow,Hastened Katana
Discordia,Shoes of the Magi,Stone of Binding,Stone of Fal,Spear of Desolation,Sovereignty,Lono's Mask
Khepri,Shoes of Focus,Heartward Amulet,Soul Reaver,Emperor's Armor,Heartward Amulet,Gem of Isolation
Thoth,Shoes of Focus,Shogun's Kusari,Gem of Isolation,Rod of Asclepius,Talisman of Energy,Hastened Ring
Sylvanus,Shoes of the Magi,Hide of the Urchin,Mystical Mail,Mantle of Discord,Emperor's Armor,Spectral Armor
Merlin,Shoes of Focus,Spirit Robe,Void Stone,Bancroft's Talon,Gauntlet of Thebes,Hastened Ring
Jormungandr,Shoes of Focus,Spirit Robe,Pridwen,Lotus Crown,Telkhines Ring,Obsidian Shard
Fenrir,Ninja Tabi,Gladiator's Shield,The Executioner,Contagion,Contagion,Heartward Amulet
Cu Chulainn,Talaria Boots,Hastened Katana,Golden Blade,Bumba's Mask,Toxic Blade,Shifter's Shield
Ah Muzen Cab,Talaria Boots,Gauntlet of Thebes,Atalanta's Bow,Wind Demon,Runeforged Hammer,Ichaival
Ravana,Warrior Tabi,Shifter's Shield,Devourer's Gauntlet,The Executioner,Genji's Guard,Runic Shield
Amaterasu,Ninja Tabi,Berserker's Shield,Void Shield,Spirit Robe,Spirit Robe,The Executioner
Kumbhakarna,Reinforced Shoes,Mail of Renewal,Typhon's Fang,Hastened Ring,Void Stone,Bancroft's Talon
Geb,Shoes of the Magi,Demonic Grip,Doom Orb,Spectral Armor,Mail of Renewal,Hastened Ring
Scylla,Shoes of the Magi,Gem of Isolation,Doom Orb,Void Stone,Warlock's Staff,Hastened Ring
Hel,Shoes of Focus,Mail of Renewal,Shogun's Kusari,Celestial Legion Helm,Spear of Desolation,Mantle of Discord
Cupid,Warrior Tabi,Berserker's Shield,Void Shield,Hydra's Lament,Void Shield,Heartward Amulet
Skadi,Ninja Tabi,Magi's Cloak,Wind Demon,Shifter's Shield,Lono's Mask,Talisman of Energy
Set,Reinforced Greaves,Shield of Regrowth,Sovereignty,Breastplate of Valor,Golden Blade,Sovereignty
Odin,Reinforced Greaves,Odysseus' Bow,Stone of Gaia,Hide of the Urchin,Gladiator's Shield,Atalanta's Bow
Hercules,Reinforced Greaves,Frostbound Hammer,Brawler's Beat Stick,Hydra's Lament,Hydra's Lament,Rage
Nox,Travelers Shoes,Spirit Robe,Soul Gem,Obsidian Shard,Spear of Desolation,Spear of Desolation
Thanatos,Reinforced Greaves,Titan's Bane,Shogun's Kusari,Breastplate of Valor,Poisoned Star,Titan's Bane
Sun Wukong,Reinforced Greaves,Mail of Renewal,Gladiator's Shield,Pridwen,Magi's Cloak,Pestilence
Agni,Shoes of the Magi,Jade Emperor's Crown,Demonic Grip,Witchblade,Warlock's Staff,Obsidian Shard
Merlin,Reinforced Shoes,Pridwen,Demonic Grip,Winged Blade,Dynasty Plate Helm,Void Stone
King Arthur,Warrior Tabi,Brawler's Beat Stick,Heartward Amulet,Mantle of Discord,Pestilence,Brawler's Beat Stick
Hachiman,Ninja Tabi,Pestilence,Genji's Guard,Malice,Hydra's Lament,Silverbranch Bow
Jormungandr,Travelers Shoes,Pythagorem's Piece,Typhon's Fang,Soul Gem,Spear of the Magus,Ethereal Staff
Agni,Shoes of Focus,Demonic Grip,Soul Reaver,Rod of Asclepius,Lotus Crown,Hide of the Nemean Lion
Hun Batz,Ninja Tabi,Genji's Guard,Gauntlet of Thebes,Gladiator's Shield,Odysseus' Bow,Hydra's Lament
Cerberus,Travelers Shoes,Shaman's Ring,Relic Dagger,Shogun's Kusari,Bancroft's Talon,Bumba's Mask
Ratatoskr,Acorn of Yggdrasil,Relic Dagger,Witchblade,Ichaival,Oni Hunter's Garb,Shield of Regrowth
Hera,Shoes of the Magi,Typhon's Fang,Book of Thoth,Lono's Mask,Mystical Mail,Doom Orb
Achilles,Ninja Tabi,Spirit Robe,Gladiator's Shield,Contagion,Runic Shield,Oni Hunter's Garb
Kali,Reinforced Greaves,Spirit Robe,Runeforged Hammer,Malice,The Executioner,Witchblade
Nu Wa,Travelers Shoes,Pestilence,Emperor's Armor,Shaman's Ring,Void Stone,Relic Dagger
Susano,Ninja Tabi,Frostbound Hammer,Hide of the Urchin,Rage,Devourer's Gauntlet,Runic Shield
Fenrir,Warrior Tabi,Oni Hunter's Garb,Asi,Asi,Shield of Regrowth,Shogun's Kusari
Horus,Reinforced Greaves,Magi's Cloak,Rage,Magi's Cloak,Odysseus' Bow,Genji's Guard
Thanatos,Ninja Tabi,Talisman of Energy,Relic Dagger,Sovereignty,Midgardian Mail,Hide of the Nemean Lion
Cu Chulainn,Reinforced Greaves,Magi's Cloak,Hide of the Nemean Lion,Stone Cutting Sword,Atalanta's Bow,Rage
Ra,Reinforced Shoes,Warlock's Staff,Relic Dagger,Spear of Desolation,Mystical Mail,Void Stone
Kukulkan,Shoes of the Magi,Book of the Dead,Witchblade,Breastplate of Valor,Pestilence,Celestial Legion Helm
Khepri,Shoes of Focus,Gem of Isolation,Pridwen,Soul Gem,Telkhines Ring,Pridwen
Jing Wei,Reinforced Greaves,Berserker's Shield,Berserker's Shield,Atalanta's Bow,Hide of the Nemean Lion,Qin's Sais
Scylla,Shoes of Focus,Talisman of Energy,Obsidian Shard,Magi's Cloak,Gauntlet of Thebes,Spear of Desolation
Amaterasu,Warrior Tabi,Wind Demon,Devourer's Gauntlet,Rangda's Mask,Talisman of Energy,Malice
Anubis,Travelers Shoes,Heartward Amulet,Relic Dagger,Bulwark of Hope,Gauntlet of Thebes,Bulwark of Hope
Sol,Reinforced Shoes,Sovereignty,Bancroft's Talon,Book of the Dead,Magi's Cloak,Talisman of Energy
Ymir,Travelers Shoes,Ethereal Staff,Rangda's Mask,Talisman of Energy,Sovereignty,Midgardian Mail
Mercury,Ninja Tabi,Winged Blade,Runic Shield,Runic Shield,Blackthorn Hammer,Berserker's Shield
Apollo,Reinforced Greaves,Talisman of Energy,Runeforged Hammer,Odysseus' Bow,Deathbringer,Wind Demon
Chaac,Ninja Tabi,Hide of the Nemean Lion,Ancile,Brawler's Beat Stick,Midgardian Mail,Golden Blade
Anhur,Warrior Tabi,Transcendence,Void Shield,Midgardian Mail,Qin's Sais,Berserker's Shield
Nemesis,Warrior Tabi,Talisman of Energy,Winged Blade,Masamune,Odysseus' Bow,Genji's Guard
Scylla,Travelers Shoes,Stone of Binding,Jade Emperor's Crown,Demonic Grip,Sovereignty,Doom Orb
Janus,Reinforced Shoes,Spear of Desolation,Hastened Ring,Heartward Amulet,Lono's Mask,Mantle of Discord
Chernobog,Talaria Boots,Malice,Hide of the Urchin,Rage,Midgardian Mail,Oni Hunter's Garb
Erlang Shen,Warrior Tabi,Talisman of Energy,Shogun's Kusari,Magi's Cloak,Odysseus' Bow,Witchblade
Isis,Shoes of Focus,Book of the Dead,Telkhines Ring,Obsidian Shard,Celestial Legion Helm,Polynomicon
Nemesis,Ninja Tabi,Golden Blade,Stone Cutting Sword,Atalanta's Bow,Runeforged Hammer,Runic Shield
Anhur,Ninja Tabi,Winged Blade,Jotunn's Wrath,Witchblade,Poisoned Star,Odysseus' Bow
Artemis,Warrior Tabi,Hydra's Lament,Heartward Amulet,Qin's Sais,Shield of Regrowth,Emperor's Armor
Jormungandr,Shoes of the Magi,Spectral Armor,Winged Blade,Hide of the Nemean Lion,Mystical Mail,Demonic Grip
Nox,Reinforced Shoes,Spectral Armor,Book of the Dead,Shaman's Ring,Mantle of Discord,Shogun's Kusari
Pele,Talaria Boots,Mantle of Discord,Magi's Cloak,Stone of Gaia,Shogun's Kusari,Rage
Cu Chulainn,Ninja Tabi,Toxic Blade,Stone Cutting Sword,Hide of the Urchin,Berserker's Shield,Rage
Amaterasu,Talaria Boots,Pestilence,Golden Blade,Hydra's Lament,Bulwark of Hope,Silverbranch Bow
Tyr,Ninja Tabi,Stone of Gaia,Hastened Katana,Spectral Armor,Stone of Gaia,Toxic Blade
Cupid,Reinforced Greaves,Gauntlet of Thebes,The Crusher,Silverbranch Bow,Brawler's Beat Stick,Atalanta's Bow
Artemis,Warrior Tabi,Hydra's Lament,Silverbranch Bow,Witchblade,Berserker's Shield,Toxic Blade
Ganesha,Travelers Shoes,Polynomicon,Bulwark of Hope,Gem of Isolation,Shogun's Kusari,Witchblade
Chang'e,Shoes of the Magi,Genji's Guard,Spear of Desolation,Emperor's Armor,Bancroft's Talon,Pridwen
Nemesis,Reinforced Greaves,Arondight,Shifter's Shield,Brawler's Beat Stick,Sovereignty,Frostbound Hammer
Cu Chulainn,Reinforced Greaves,Rage,Rage,Breastplate of Valor,Pestilence,Void Shield
Bellona,Warrior Tabi,Bumba's Mask,Masamune,Spirit Robe,Hide of the Nemean Lion,Spectral Armor
Neith,Talaria Boots,Shogun's Kusari,Spectral Armor,Genji's Guard,Winged Blade,Rage
Guan Yu,Talaria Boots,Emperor's Armor,Titan's Bane,The Executioner,The Crusher,Wind Demon
Sobek,Shoes of the Magi,Spectral Armor,Shield of Regrowth,Soul Reaver,Hide of the Nemean Lion,Mystical Mail
Neith,Ninja Tabi,Titan's Bane,Ancile,Odysseus' Bow,Malice,Jotunn's Wrath
Olorun,Travelers Shoes,Mail of Renewal,Witchblade,Bulwark of Hope,Soul Reaver,Mystical Mail
Hun Batz,Reinforced Greaves,Stone Cutting Sword,Hide of the Nemean Lion,Shield of Regrowth,Golden Blade,Toxic Blade
Horus,Talaria Boots,Breastplate of Valor,Berserker's Shield,Oni Hunter's Garb,Pestilence,Shield of Regrowth
Apollo,Warrior Tabi,Deathbringer,Toxic Blade,Heartward Amulet,Heartward Amulet,Blackthorn Hammer
Artemis,Reinforced Greaves,The Crusher,Mystical Mail,Qin's Sais,Berserker's Shield,Genji's Guard
Freya,Reinforced Shoes,Mystical Mail,Spectral Armor,Demonic Grip,Staff Of Myrddin,Pestilence
The Morrigan,Shoes of the Magi,Staff Of Myrddin,Dynasty Plate Helm,Emperor's Armor,Pythagorem's Piece,Witchblade
Zhong Kui,Travelers Shoes,Lotus Crown,Stone of Fal,Staff Of Myrddin,Lono's Mask,Soul Reaver
Awilix,Ninja Tabi,Rage,Asi,Winged Blade,Shield of Regrowth,Frostbound Hammer
Bellona,Reinforced Greaves,The Executioner,Runeforged Hammer,Mail of Renewal,Sovereignty,Spirit Robe
Geb,Travelers Shoes,Spear of Desolation,Warlock's Staff,Stone of Binding,Hide of the Urchin,Pythagorem's Piece
Bacchus,Shoes of Focus,Polynomicon,Midgardian Mail,Sovereignty,Soul Gem,Bulwark of Hope
Guan Yu,Talaria Boots,Gauntlet of Thebes,Deathbringer,Berserker's Shield,Contagion,Toxic Blade
Artemis,Ninja Tabi,Titan's Bane,Shifter's Shield,Breastplate of Valor,Witchblade,Gladiator's Shield
Achilles,Reinforced Greaves,Hastened Katana,Mantle of Discord,Bulwark of Hope,Midgardian Mail,Rage
Zeus,Shoes of the Magi,Spirit Robe,Shogun's Kusari,Mantle of Discord,Obsidian Shard,Mail of Renewal
Thor,Reinforced Greaves,Malice,Titan's Bane,Devourer's Gauntlet,Void Shield,The Crusher
Pele,Reinforced Greaves,Atalanta's Bow,Malice,Hastened Katana,Berserker's Shield,Frostbound Hammer
Bellona,Warrior Tabi,Ancile,Bumba's Mask,Hydra's Lament,Atalanta's Bow,Shield of Regrowth
Odin,Reinforced Greaves,Golden Blade,Qin's Sais,Witchblade,Ichaival,The Executioner
Ah Puch,Reinforced Shoes,Hide of the Urchin,Spectral Armor,Heartward Amulet,Obsidian Shard,Mail of Renewal
Janus,Shoes of Focus,Shield of Regrowth,Typhon's Fang,Demonic Grip,Genji's Guard,Mystical Mail
Bastet,Warrior Tabi,Hide of the Urchin,Spirit Robe,Golden Blade,Blackthorn Hammer,Stone of Gaia
Thor,Talaria Boots,Deathbringer,Hide of the Nemean Lion,Bulwark of Hope,Bulwark of Hope,Oni Hunter's Garb
Camazotz,Warrior Tabi,Mystical Mail,Mystical Mail,Witchblade,Winged Blade,Magi's Cloak
Athena,Reinforced Shoes,Genji's Guard,Talisman of Energy,Contagion,Toxic Blade,Shogun's Kusari
Aphrodite,Shoes of Focus,Lono's Mask,Lotus Crown,Pestilence,Void Stone,Soul Gem
Athena,Shoes of Focus,Sovereignty,Gauntlet of Thebes,Celestial Legion Helm,Spectral Armor,Hastened Ring
Guan Yu,Ninja Tabi,Berserker's Shield,Gladiator's Shield,Pestilence,Pridwen,Odysseus' Bow
Camazotz,Ninja Tabi,Magi's Cloak,Hastened Katana,Jotunn's Wrath,Talisman of Energy,Asi
